ImageNumber,Count_Nuclei,FileName_Dna,FileName_Overlay,ImageQuality_PowerLogLogSlope_Dna,Mean_Nuclei_AreaShape_Area,Mean_Nuclei_Intensity_IntegratedIntensity_Dna,Mean_Nuclei_Intensity_MaxIntensity_Dna,Mean_Nuclei_Intensity_MeanIntensity_Dna,Metadata_gene,Metadata_plate,Metadata_posNum,Metadata_rootPath,Metadata_siRNA,Metadata_timeNum,Metadata_wellNum,PathName_Dna,PathName_Overlay,Metadata_gene_siRNA,Metadata_batch_treatment,HTM_qc,HTM_norm__log2__Count_Nuclei,HTM_norm__log2__subtract_mean_ctrl__Count_Nuclei,HTM_norm__log2__Mean_Nuclei_Intensity_MaxIntensity_Dna,HTM_norm__log2__subtract_mean_ctrl__Mean_Nuclei_Intensity_MaxIntensity_Dna,HTM__subtract_mean_ctrl__length,HTM__subtract_mean_ctrl__cosine,HTM__subtract_mean_ctrl__projection
140,85,EMBO_2012_Group4--s3371--COPB1--W0094--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group4--s3371--COPB1--W0094--P001--T00090--Z000--C01.ome.png,-1.114345784,525.8823529,6.53173353,0.024749414,0.012407669,COPB1,EMBO_2012_Group4,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s3371,90,94,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group4/W00094--s3371--COPB1/P00001--s3371--COPB1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,COPB1_s3371,EMBO_2012_Group4__COPB1_s3371,FALSE,6.409390936,-0.900728729,-5.336461843,0.206276855,0.924046743,-0.86326368,NA
141,115,EMBO_2012_Group4--s21911--CIT--W0063--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group4--s21911--CIT--W0063--P001--T00090--Z000--C01.ome.png,-1.158128275,606.6608696,5.921821201,0.017507808,0.009659965,CIT,EMBO_2012_Group4,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s21911,90,63,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group4/W00063--s21911--CIT/P00001--s21911--CIT,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,CIT_s21911,EMBO_2012_Group4__CIT_s21911,TRUE,6.845490051,-0.464629614,-5.835857713,-0.293119015,0.549362754,0.912178042,NA
142,88,EMBO_2012_Group4--empty--empty--W0061--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group4--empty--empty--W0061--P001--T00090--Z000--C01.ome.png,-1.278172688,586.9431818,6.780928371,0.021784161,0.011640947,empty,EMBO_2012_Group4,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,61,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group4/W00061--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group4__empty_empty,FALSE,6.459431619,-0.850688046,-5.520576665,0.022162034,0.850976679,-0.125189877,NA
143,267,EMBO_2012_Group4--empty--empty--W0064--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group4--empty--empty--W0064--P001--T00090--Z000--C01.ome.png,-1.186512161,548.1722846,5.775167063,0.017065932,0.010046717,empty,EMBO_2012_Group4,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,64,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group4/W00064--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group4__empty_empty,TRUE,8.060695932,0.750576267,-5.872736965,-0.329998266,0.819916818,0.491398777,NA
144,164,EMBO_2012_Group4--empty--empty--W0062--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group4--empty--empty--W0062--P001--T00090--Z000--C01.ome.png,-1.131664766,552.7317073,5.928076572,0.01892882,0.010332688,empty,EMBO_2012_Group4,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,62,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group4/W00062--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group4__empty_empty,TRUE,7.357552005,0.04743234,-5.723271709,-0.18053301,0.186660105,0.987629558,NA
145,212,EMBO_2012_Group4--empty--empty--W0045--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group4--empty--empty--W0045--P001--T00090--Z000--C01.ome.png,-1.357666169,615.4811321,6.899931549,0.018403686,0.010775872,empty,EMBO_2012_Group4,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,45,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group4/W00045--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group4__empty_empty,TRUE,7.727920455,0.41780079,-5.763861408,-0.22112271,0.472707894,0.553240385,NA
146,163,EMBO_2012_Group4--empty--empty--W0048--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group4--empty--empty--W0048--P001--T00090--Z000--C01.ome.png,-1.070723334,529.8957055,5.867872939,0.021888745,0.011238638,empty,EMBO_2012_Group4,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,48,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group4/W00048--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group4__empty_empty,TRUE,7.348728154,0.038608489,-5.513666976,0.029071722,0.048329913,-0.519219426,NA
147,109,EMBO_2012_Group4--s21911--CIT--W0047--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group4--s21911--CIT--W0047--P001--T00090--Z000--C01.ome.png,-1.015108759,533.8990826,7.013135701,0.025967075,0.013061683,CIT,EMBO_2012_Group4,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s21911,90,47,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group4/W00047--s21911--CIT/P00001--s21911--CIT,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,CIT_s21911,EMBO_2012_Group4__CIT_s21911,TRUE,6.768184325,-0.54193534,-5.267172665,0.275566033,0.607972492,0.819080083,NA
148,188,EMBO_2012_Group4--empty--empty--W0046--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group4--empty--empty--W0046--P001--T00090--Z000--C01.ome.png,-0.978202502,532.8723404,6.225100909,0.02406689,0.011468999,empty,EMBO_2012_Group4,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,46,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group4/W00046--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group4__empty_empty,TRUE,7.554588852,0.244469187,-5.376806493,0.165932205,0.2954635,-0.476654099,NA
149,290,EMBO_2012_Group4--empty--empty--W0086--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group4--empty--empty--W0086--P001--T00090--Z000--C01.ome.png,-1.150390893,574.3172414,5.885995863,0.016775662,0.01008041,empty,EMBO_2012_Group4,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,86,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group4/W00086--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group4__empty_empty,TRUE,8.17990909,0.869789425,-5.897486463,-0.354747765,0.939350638,0.467740399,NA
150,126,EMBO_2012_Group4--XWNeg9--XWNeg9--W0085--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group4--XWNeg9--XWNeg9--W0085--P001--T00090--Z000--C01.ome.png,-0.98895481,576.6031746,7.162149335,0.027307119,0.012389571,XWNeg9,EMBO_2012_Group4,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,XWNeg9,90,85,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group4/W00085--XWNeg9--XWNeg9/P00001--XWNeg9--XWNeg9,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,XWNeg9_XWNeg9,EMBO_2012_Group4__XWNeg9_XWNeg9,TRUE,6.977279923,-0.332839741,-5.194579094,0.348159605,0.481661088,-0.691024767,NA
151,135,EMBO_2012_Group4--s18928--CKAP5--W0088--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group4--s18928--CKAP5--W0088--P001--T00090--Z000--C01.ome.png,-1.150137482,532.9037037,5.822621504,0.019561503,0.010852531,CKAP5,EMBO_2012_Group4,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s18928,90,88,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group4/W00088--s18928--CKAP5/P00001--s18928--CKAP5,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,CKAP5_s18928,EMBO_2012_Group4__CKAP5_s18928,TRUE,7.076815597,-0.233304068,-5.675838991,-0.133100293,0.26860096,0.754009665,NA
152,170,EMBO_2012_Group4--s229174--Scramble--W0087--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group4--s229174--Scramble--W0087--P001--T00090--Z000--C01.ome.png,-1.391096552,574.2352941,5.963252931,0.015770298,0.009970423,Scramble,EMBO_2012_Group4,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s229174,90,87,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group4/W00087--s229174--Scramble/P00001--s229174--Scramble,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,Scramble_s229174,EMBO_2012_Group4__Scramble_s229174,TRUE,7.409390936,0.099271271,-5.986646278,-0.443907579,0.454872207,0.868210466,NA
153,159,EMBO_2012_Group4--empty--empty--W0089--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group4--empty--empty--W0089--P001--T00090--Z000--C01.ome.png,-1.208394893,593.9874214,5.985082407,0.017900951,0.009885115,empty,EMBO_2012_Group4,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,89,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group4/W00089--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group4__empty_empty,TRUE,7.312882955,0.002763291,-5.803819936,-0.261081237,0.26109586,0.996051922,NA
154,102,EMBO_2012_Group4--XWNeg9--XWNeg9--W0092--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group4--XWNeg9--XWNeg9--W0092--P001--T00090--Z000--C01.ome.png,-1.073948118,550.0098039,6.002319585,0.022131275,0.011134564,XWNeg9,EMBO_2012_Group4,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,XWNeg9,90,92,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group4/W00092--XWNeg9--XWNeg9/P00001--XWNeg9--XWNeg9,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,XWNeg9_XWNeg9,EMBO_2012_Group4__XWNeg9_XWNeg9,TRUE,6.672425342,-0.637694323,-5.497769639,0.044969059,0.639277925,-0.997522826,NA
155,153,EMBO_2012_Group4--empty--empty--W0090--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group4--empty--empty--W0090--P001--T00090--Z000--C01.ome.png,-1.076801212,567.0065359,6.467249068,0.023029669,0.011498225,empty,EMBO_2012_Group4,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,90,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group4/W00090--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group4__empty_empty,TRUE,7.257387843,-0.052731822,-5.440362535,0.102376163,0.11515869,-0.930080364,NA
156,203,EMBO_2012_Group4--s229174--Scramble--W0091--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group4--s229174--Scramble--W0091--P001--T00090--Z000--C01.ome.png,-1.293186126,555.4630542,5.846291426,0.016814249,0.010309796,Scramble,EMBO_2012_Group4,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s229174,90,91,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group4/W00091--s229174--Scramble/P00001--s229174--Scramble,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,Scramble_s229174,EMBO_2012_Group4__Scramble_s229174,TRUE,7.665335917,0.355216252,-5.894171805,-0.351433106,0.499683714,0.998672663,NA
157,109,EMBO_2012_Group4--s449--PLK1--W0081--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group4--s449--PLK1--W0081--P001--T00090--Z000--C01.ome.png,-1.018162724,579.1559633,7.429945127,0.030722857,0.013000353,PLK1,EMBO_2012_Group4,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s449,90,81,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group4/W00081--s449--PLK1/P00001--s449--PLK1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,PLK1_s449,EMBO_2012_Group4__PLK1_s449,TRUE,6.768184325,-0.54193534,-5.02454383,0.518194868,0.7498132,0.999844823,NA
158,130,EMBO_2012_Group4--s2748--CDC20--W0084--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group4--s2748--CDC20--W0084--P001--T00090--Z000--C01.ome.png,-1.0067263,555.4076923,6.149304077,0.022986544,0.01130046,CDC20,EMBO_2012_Group4,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s2748,90,84,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group4/W00084--s2748--CDC20/P00001--s2748--CDC20,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,CDC20_s2748,EMBO_2012_Group4__CDC20_s2748,TRUE,7.022367813,-0.287751852,-5.443066609,0.099672089,0.304525292,0.818458915,NA
159,136,EMBO_2012_Group4--empty--empty--W0083--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group4--empty--empty--W0083--P001--T00090--Z000--C01.ome.png,-1.178189454,582.5514706,6.311454993,0.020930676,0.010754836,empty,EMBO_2012_Group4,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,83,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group4/W00083--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group4__empty_empty,TRUE,7.087462841,-0.222656823,-5.57823729,-0.035498591,0.225468869,0.058594462,NA
160,114,EMBO_2012_Group4--empty--empty--W0082--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group4--empty--empty--W0082--P001--T00090--Z000--C01.ome.png,-1.143399843,592.7631579,7.530230602,0.025678396,0.012363628,empty,EMBO_2012_Group4,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,82,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group4/W00082--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group4__empty_empty,TRUE,6.832890014,-0.477229651,-5.28330109,0.259437609,0.543190585,-0.562506851,NA
161,185,EMBO_2012_Group2--empty--empty--W0019--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group2--empty--empty--W0019--P001--T00090--Z000--C01.ome.png,-2.358262126,452.2648649,4.351241291,0.011713897,0.009014231,empty,EMBO_2012_Group2,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,19,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group2/W00019--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group2__empty_empty,TRUE,7.531381461,-0.620161841,-6.415635129,-0.104210529,0.628856536,0.990993669,NA
162,392,EMBO_2012_Group2--s229174--Scramble--W0018--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group2--s229174--Scramble--W0018--P001--T00090--Z000--C01.ome.png,-1.817130148,612.3979592,4.742275891,0.009983267,0.007394484,Scramble,EMBO_2012_Group2,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s229174,90,18,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group2/W00018--s229174--Scramble/P00001--s229174--Scramble,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,Scramble_s229174,EMBO_2012_Group2__Scramble_s229174,TRUE,8.614709844,0.463166543,-6.646272258,-0.334847659,0.571529703,0.923836896,NA
163,312,EMBO_2012_Group2--empty--empty--W0020--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group2--empty--empty--W0020--P001--T00090--Z000--C01.ome.png,-1.904230306,647.2019231,5.501870576,0.011015411,0.008084642,empty,EMBO_2012_Group2,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,20,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group2/W00020--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group2__empty_empty,TRUE,8.285402219,0.133858918,-6.504332816,-0.192908216,0.234801597,-0.543373009,NA
164,413,EMBO_2012_Group2--empty--empty--W0017--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group2--empty--empty--W0017--P001--T00090--Z000--C01.ome.png,-1.905061686,629.5859564,5.359812686,0.011034312,0.008091395,empty,EMBO_2012_Group2,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,17,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group2/W00017--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group2__empty_empty,TRUE,8.689997971,0.53845467,-6.501859507,-0.190434907,0.571138237,-0.931562235,NA
165,328,EMBO_2012_Group2--empty--empty--W0046--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group2--empty--empty--W0046--P001--T00090--Z000--C01.ome.png,-1.444234669,600.7957317,5.63500259,0.012470256,0.008788434,empty,EMBO_2012_Group2,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,46,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group2/W00046--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group2__empty_empty,TRUE,8.357552005,0.206008704,-6.325365161,-0.013940561,0.206479842,-0.995030401,NA
166,299,EMBO_2012_Group2--s21911--CIT--W0047--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group2--s21911--CIT--W0047--P001--T00090--Z000--C01.ome.png,-1.312297723,610.1070234,5.576873517,0.013405706,0.008920467,CIT,EMBO_2012_Group2,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s21911,90,47,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group2/W00047--s21911--CIT/P00001--s21911--CIT,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,CIT_s21911,EMBO_2012_Group2__CIT_s21911,TRUE,8.224001674,0.072458373,-6.221009014,0.090415585,0.115867139,0.629491237,NA
167,389,EMBO_2012_Group2--empty--empty--W0045--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group2--empty--empty--W0045--P001--T00090--Z000--C01.ome.png,-1.439516274,561.1131105,4.957871827,0.011983701,0.008571772,empty,EMBO_2012_Group2,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,45,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group2/W00045--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group2__empty_empty,TRUE,8.603626345,0.452083044,-6.382782648,-0.071358048,0.457680073,-0.982244927,NA
168,299,EMBO_2012_Group2--empty--empty--W0048--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group2--empty--empty--W0048--P001--T00090--Z000--C01.ome.png,-1.339809749,573.8160535,5.221828582,0.013120278,0.008823506,empty,EMBO_2012_Group2,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,48,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group2/W00048--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group2__empty_empty,TRUE,8.224001674,0.072458373,-6.252057893,0.059366707,0.093672951,-0.793509604,NA
169,167,EMBO_2012_Group3--sCDC20--CDC20--W0053--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group3--sCDC20--CDC20--W0053--P001--T00090--Z000--C01.ome.png,-1.072098839,477.0419162,7.299058064,0.027511939,0.015296462,CDC20,EMBO_2012_Group3,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,sCDC20,90,53,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group3/W00053--sCDC20--CDC20/P00001--sCDC20--CDC20,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,CDC20_sCDC20,EMBO_2012_Group3__CDC20_sCDC20,TRUE,7.383704292,0.03913107,-5.183798351,0.248786441,0.251845059,0.931724557,NA
170,203,EMBO_2012_Group3--empty--empty--W0056--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group3--empty--empty--W0056--P001--T00090--Z000--C01.ome.png,-1.276296647,529.8768473,7.532181378,0.022018249,0.013621586,empty,EMBO_2012_Group3,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,56,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group3/W00056--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group3__empty_empty,TRUE,7.665335917,0.320762695,-5.50515642,-0.072571629,0.328869804,-0.218756204,NA
171,291,EMBO_2012_Group3--empty--empty--W0054--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group3--empty--empty--W0054--P001--T00090--Z000--C01.ome.png,-1.302605578,551.2920962,7.872940969,0.021995718,0.013889519,empty,EMBO_2012_Group3,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,54,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group3/W00054--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group3__empty_empty,TRUE,8.184875343,0.840302121,-5.506633486,-0.074048694,0.843558453,-0.085827237,NA
172,46,EMBO_2012_Group3--s4445--ECT2--W0055--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group3--s4445--ECT2--W0055--P001--T00090--Z000--C01.ome.png,-1.39569623,763.5869565,10.37908627,0.021736146,0.013227683,ECT2,EMBO_2012_Group3,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s4445,90,55,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group3/W00055--s4445--ECT2/P00001--s4445--ECT2,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,ECT2_s4445,EMBO_2012_Group3__ECT2_s4445,FALSE,5.523561956,-1.821011266,-5.523760008,-0.091175216,1.823292338,0.681312699,NA
173,102,EMBO_2012_Group2--s7903--KIF11--W0014--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group2--s7903--KIF11--W0014--P001--T00090--Z000--C01.ome.png,-0.984202824,448.4901961,5.73465299,0.027999859,0.012079955,KIF11,EMBO_2012_Group2,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s7903,90,14,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group2/W00014--s7903--KIF11/P00001--s7903--KIF11,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,KIF11_s7903,EMBO_2012_Group2__KIF11_s7903,TRUE,6.672425342,-1.479117959,-5.158436616,1.152987984,1.875412282,0.98378869,NA
174,306,EMBO_2012_Group2--empty--empty--W0016--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group2--empty--empty--W0016--P001--T00090--Z000--C01.ome.png,-1.955166973,614.5,5.10677383,0.010506644,0.007940956,empty,EMBO_2012_Group2,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,16,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group2/W00016--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group2__empty_empty,TRUE,8.257387843,0.105844542,-6.572554272,-0.261129672,0.281765457,-0.345644413,NA
175,247,EMBO_2012_Group2--empty--empty--W0013--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group2--empty--empty--W0013--P001--T00090--Z000--C01.ome.png,-1.980949073,658.0890688,5.130574368,0.00988457,0.007425095,empty,EMBO_2012_Group2,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,empty,90,13,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group2/W00013--empty--empty/P00001--empty--empty,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,empty_empty,EMBO_2012_Group2__empty_empty,TRUE,7.948367232,-0.203176069,-6.660606106,-0.349181506,0.403990395,0.530463632,NA
176,293,EMBO_2012_Group2--XWNeg9--XWNeg9--W0015--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group2--XWNeg9--XWNeg9--W0015--P001--T00090--Z000--C01.ome.png,-1.925095812,646.4095563,5.389304749,0.010849543,0.007892096,XWNeg9,EMBO_2012_Group2,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,XWNeg9,90,15,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group2/W00015--XWNeg9--XWNeg9/P00001--XWNeg9--XWNeg9,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,XWNeg9_XWNeg9,EMBO_2012_Group2__XWNeg9_XWNeg9,TRUE,8.194756854,0.043213553,-6.526221861,-0.214797261,0.219101061,-0.614837885,NA
177,239,EMBO_2012_Group3--s229174--Scramble--W0040--P001--T00090--Z000--C01.ome.tif,EMBO_2012_Group3--s229174--Scramble--W0040--P001--T00090--Z000--C01.ome.png,-1.305321639,579.916318,7.760303499,0.020432217,0.013068151,Scramble,EMBO_2012_Group3,1,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012,s229174,90,40,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012/EMBO_2012_Group3/W00040--s229174--Scramble/P00001--s229174--Scramble,/g/embo2014/embo2014/P3_ScanR/data/renamed_2012--cp/images,Scramble_s229174,EMBO_2012_Group3__Scramble_s229174,TRUE,7.900866808,0.556293586,-5.613010448,-0.180425656,0.584821315,0.99091466,NA
